,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc
349,HN_6,EJOiBs,3.300323486,2.953872681,3.125650653,0.086522282,-0.744600681,0.202809549,937.6235142,3.309444547,3.103202054,3.180208149,0.033828464,2.51791386,1.137175736,954.0339557,-0.00912106,-0.149329373,-0.054557496,0.052693819,-3.26251454,-0.934366187,-16.4104415
350,HN_7,EJOiBs,4.279792786,3.001541138,3.612415837,0.384103304,-1.216561331,0.198746577,733.4585018,4.009089872,3.336576409,3.685214962,0.144589266,,,,0.270702914,-0.335035271,-0.072799125,0.239514038,,,
351,HN_9,EJOiBs,4.019172668,3.096343994,3.565539153,0.168454511,-0.306954606,-0.251285295,3308.774667,3.641426925,3.425570974,3.535515335,0.061305307,-1.370428411,-0.265235797,3280.935617,0.377745744,-0.32922698,0.030023818,0.107149204,1.063473805,0.013950502,27.83904987
352,HP_1_L,EJOiBs,3.644454956,3.141334534,3.392523418,0.10929625,-0.469629561,0.034024066,712.5059605,3.434040102,3.374376747,3.40456737,0.011288254,1.53483115,0.486169223,714.9586227,0.210414854,-0.233042213,-0.012043953,0.098007995,-2.004460711,-0.452145156,-2.452662215
353,HP_1_H,EJOiBs,4.037857056,3.14396286,3.546181094,0.32881707,-1.711909519,0.238441874,216.2514133,3.431152273,3.380881464,3.402684448,0.013392571,-1.115182393,-0.1858045,207.5683656,0.606704782,-0.236918604,0.143496646,0.315424499,-0.596727126,0.424246374,8.683047793
354,HP_2,EJOiBs,3.38066864,3.07535553,3.210108269,0.062130803,-0.269099342,0.572379475,1338.649302,3.313615983,3.129836464,3.184353004,0.032475575,-0.41162227,0.507467121,1327.874002,0.067052657,-0.054480934,0.025755265,0.029655229,0.142522929,0.064912354,10.77529994
355,HP_3_L,EJOiBs,3.597156525,2.793270111,3.207859353,0.156234393,-0.507631484,-0.25094207,2855.136463,3.32236663,3.134578826,3.227705321,0.038809208,,,,0.274789895,-0.341308715,-0.019845968,0.117425185,,,
356,HP_3_H,EJOiBs,3.556613922,3.113143921,3.351104408,0.105137977,-0.878242892,0.18349627,502.7599812,3.26776548,3.130933584,3.236054684,0.036922702,1.387815784,-1.497336272,485.3904288,0.288848443,-0.017789663,0.115049724,0.068215275,-2.266058676,1.680832542,17.36955237
357,HP_4,EJOiBs,3.236503601,3.024822235,3.129071819,0.042558187,-0.535065482,0.057365101,657.1269531,3.152573325,3.10756487,3.131669643,0.012310438,-1.218177641,-0.359662497,657.654299,0.083930276,-0.082742635,-0.002597825,0.030247749,0.683112159,0.417027598,-0.527345845
358,HP_5,EJOiBs,3.873466492,3.474128723,3.68377918,0.10171947,-1.039939831,-0.176627057,552.7174053,3.608908259,3.494357895,3.538837739,0.016008051,3.524868525,0.524188578,530.8248916,0.264558232,-0.020229172,0.144941441,0.085711419,-4.564808356,-0.700815635,21.89251369
359,HP_6,EJOiBs,3.491584778,3.147636414,3.345906695,0.074655478,0.263732092,-0.408447596,602.2479362,3.514908157,3.211096483,3.262071161,0.048849978,6.490166913,1.932342647,587.0476532,-0.023323379,-0.063460069,0.083835534,0.0258055,-6.226434821,-2.340790243,15.20028305
360,HP_7_H,EJOiBs,3.448551178,2.997825623,3.279062334,0.083580257,2.330948861,-1.282245558,491.9551105,3.462432571,2.992717845,3.256604213,0.078309282,1.798234645,-0.606314341,488.4861345,-0.013881393,0.005107778,0.022458121,0.005270975,0.532714216,-0.675931217,3.468976099
361,HP_7_L,EJOiBs,3.339664459,2.916412354,3.130654503,0.128495231,-1.28060155,-0.163731978,263.0165119,3.312898804,2.969786895,3.202573719,0.05345594,,,,0.026765655,-0.053374541,-0.071919216,0.075039291,,,
362,HP_9,EJOiBs,3.307289124,2.675941467,3.029937589,0.116161205,-0.423055745,0.097688082,3320.924932,3.100463103,2.898451595,3.022395839,0.044648511,-0.371343501,-0.302729881,3312.538153,0.206826021,-0.222510128,0.00754175,0.071512694,-0.051712244,0.400417964,8.386779087
363,LN_1,EJOiBs,3.372127533,2.888805389,3.163061613,0.112586698,-0.829443765,-0.230105599,1391.814022,3.307024767,3.160027955,3.195496283,0.034410951,,,,0.065102766,-0.271222566,-0.03243467,0.078175746,,,
364,LN_2,EJOiBs,3.552898407,2.715808868,3.151012937,0.248183685,-1.3327272,0.108963862,1603.829969,3.644218831,3.001637266,3.309370663,0.220325336,,,,-0.091320424,-0.285828398,-0.158357726,0.02785835,,,
365,LN_3,EJOiBs,3.662940979,3.206455231,3.500796325,0.105751104,0.253359834,-1.069545678,1025.795486,4.012348487,3.393156852,3.46868978,0.054051965,,,,-0.349407508,-0.186701621,0.032106544,0.051699139,,,
366,LN_4,EJOiBs,3.426189423,3.048603058,3.242432054,0.092950165,-0.707392454,0.274239615,953.3779373,3.25550243,3.205993424,3.229592591,0.010675254,,,,0.170686992,-0.157390366,0.012839463,0.08227491,,,
367,LN_5,EJOiBs,3.41424942,2.726795197,3.193313525,0.163605449,0.489861121,-1.128936798,654.4939365,3.211320966,3.134084988,3.164008026,0.016878528,1.065578901,0.562658331,648.6323752,0.202928455,-0.407289792,0.029305499,0.14672692,-0.575717781,-1.69159513,5.86156135
368,LN_6,EJOiBs,3.966587067,2.728107452,3.574829954,0.32360581,0.263546701,-1.130678776,1069.087851,3.943489789,3.461880794,3.630974889,0.093880691,,,,0.023097278,-0.733773342,-0.056144935,0.229725119,,,
369,LN_7_N,EJOiBs,3.872356415,3.263031006,3.700527025,0.103853816,5.423108602,-1.815025219,1916.828811,3.753370458,3.643053163,3.699846641,0.032579769,-1.362908517,-0.097394539,1916.541759,0.118985957,-0.380022157,0.000680384,0.071274047,6.786017119,-1.71763068,0.287051689
370,LN_7_P,EJOiBs,3.482551575,3.064491272,3.274019831,0.113575315,-1.264929336,0.011278991,536.9693031,3.745399191,3.572826865,3.629821636,0.038368231,,,,-0.262847616,-0.508335593,-0.355801805,0.075207084,,,
371,LN_9,EJOiBs,3.854751587,2.888160706,3.307190305,0.369812425,-1.623673007,0.391080851,274.4317837,4.036805398,3.570686692,3.860364684,0.159181645,,,,-0.182053811,-0.682525987,-0.55317438,0.21063078,,,
372,LP_1,EJOiBs,3.475189209,3.3126297,3.410513143,0.045420032,-1.082611704,-0.370892931,204.6598148,3.451287302,3.374744235,3.391276521,0.022605415,0.75320558,1.33770405,203.4389704,0.023901907,-0.062114536,0.019236622,0.022814616,-1.835817284,-1.708596981,1.22084442
373,LP_2,EJOiBs,3.271644592,2.820877075,3.053730957,0.108425202,-0.548659834,0.022984438,366.4691048,3.173624718,2.895956404,3.020891178,0.080682978,-1.336957368,0.514080096,362.4869036,0.098019874,-0.075079329,0.032839779,0.027742224,0.788297535,-0.491095658,3.982201216
374,LP_3,EJOiBs,3.566440582,3.00497818,3.299690928,0.143621568,-0.913742597,0.163094314,1234.270958,3.433243275,3.146596855,3.252850946,0.096500183,-0.77526037,0.770486159,1216.616708,0.133197307,-0.141618675,0.046839982,0.047121385,-0.138482226,-0.607391846,17.65425002
375,LP_4,EJOiBs,3.193172455,2.946762085,3.072483009,0.048236561,-0.191303713,0.040916887,645.2660408,3.10002994,2.962755694,3.041264555,0.039999733,-0.475885458,-0.689108447,638.6889677,0.093142515,-0.015993609,0.031218453,0.008236827,0.284581745,0.730025333,6.577073088
376,LP_5,EJOiBs,3.311687469,2.992061615,3.153323741,0.078073437,-0.524127474,-0.210463733,712.6089211,3.222122592,3.078424274,3.145396403,0.028674679,-0.127867482,-0.549484265,710.8643715,0.089564877,-0.086362659,0.007927338,0.049398758,-0.396259993,0.339020532,1.744549514
377,LP_6,EJOiBs,3.16815567,2.882629395,3.034125216,0.070588876,-0.95430354,0.109005249,540.0596676,3.261704342,2.936426657,3.096565074,0.070155261,0.260329162,0.400794954,551.13635,-0.093548672,-0.053797262,-0.062439858,0.000433615,-1.214632702,-0.291789705,-11.07668237
378,LP_7,EJOiBs,3.38237381,2.82831192,3.085222983,0.111287572,-0.139327509,0.340189345,1943.652421,3.315147449,3.011470286,3.086135117,0.060304492,2.468546371,1.270524323,1944.228469,0.06722636,-0.183158365,-0.000912134,0.05098308,-2.607873879,-0.930334978,-0.576048791
379,LP_9,EJOiBs,3.336372375,2.700836182,3.117907655,0.212671409,-0.510802356,-1.038383119,517.6991634,3.196289929,2.68554408,3.07119684,0.117190746,1.608204504,-1.374920774,510.0122385,0.140082447,0.015292101,0.046710815,0.095480664,-2.11900686,0.336537654,7.686924939
380,HN_1,EXAMPLE,4.632324219,3.053127289,3.990490911,0.352024609,-0.328659187,-0.452350282,1484.7223,4.2132196,3.566352177,3.984921795,0.140922123,,,,0.419104619,-0.513224888,0.005569115,0.211102486,,,
381,HN_2_H,EXAMPLE,4.615539551,3.957061768,4.338549775,0.13912224,-0.254263987,-0.173360616,1540.061514,4.35822824,3.967795095,4.206684573,0.108918549,-0.716867866,-0.739363926,1493.344225,0.25731131,-0.010733327,0.131865202,0.030203691,0.462603879,0.56600331,46.71728873
382,HN_2_L,EXAMPLE,4.340953827,3.118907928,3.849703913,0.298950177,0.149983288,-0.901655127,704.6125736,4.371306611,4.01662114,4.143697911,0.051734525,,,,-0.030352784,-0.897713212,-0.293993998,0.247215652,,,
383,HN_3_H,EXAMPLE,4.615196228,3.957302094,4.329964738,0.179876521,-1.106621339,-0.188727541,450.2015324,4.587583246,3.929427113,4.211291509,0.29642156,-1.750465169,0.465031438,437.9035422,0.027612982,0.02787498,0.118673229,-0.116545039,0.64384383,-0.653758978,12.29799018
384,HN_3_L,EXAMPLE,4.02911377,2.923786163,3.669519386,0.293752803,-0.130478754,-0.982538117,910.1959324,4.051133829,3.351299705,3.817593618,0.149862871,,,,-0.022020059,-0.427513542,-0.148074232,0.143889931,,,
385,HN_4,EXAMPLE,3.631767273,2.956817627,3.326410467,0.171793487,-0.780868436,-0.343321444,435.951582,3.269261062,3.156007827,3.246142301,0.018845918,10.72590929,-3.05174823,425.2585409,0.362506211,-0.1991902,0.080268166,0.152947569,-11.50677773,2.708426787,10.69304105
386,HN_5,EXAMPLE,3.924186707,3.423351288,3.686520761,0.097351073,-0.094806182,-0.33189721,873.6443233,3.788873682,3.543609041,3.610922578,0.038995079,7.236548197,2.47945107,855.7965403,0.135313025,-0.120257753,0.075598183,0.058355994,-7.331354379,-2.81134828,17.84778307
387,HN_6,EXAMPLE,3.833889008,3.020355225,3.470866431,0.151468142,0.182911485,-0.344798972,854.0785236,3.568029964,3.325999184,3.432024126,0.048435427,-0.514895637,0.524769656,844.2707802,0.265859043,-0.305643959,0.038842305,0.103032714,0.697807122,-0.869568629,9.80774348
388,HN_7,EXAMPLE,4.062530518,3.079460144,3.585501409,0.165591024,0.210303865,-0.185079246,728.0922489,3.768119715,3.302678549,3.595062396,0.058647755,,,,0.294410803,-0.223218405,-0.009560987,0.106943269,,,
389,HN_9,EXAMPLE,4.052600861,2.536346436,3.371730458,0.280321849,-0.170805723,0.017355485,2839.060239,3.862606127,2.971782109,3.341283524,0.18540531,-1.022606627,0.834208237,2813.489161,0.189994733,-0.435435674,0.030446934,0.094916539,0.851800904,-0.816852752,25.57107785
390,HP_1_L,EXAMPLE,3.694615682,3.002246857,3.424301176,0.168737077,-0.226956535,-0.587044865,616.2832769,3.547426337,3.445959756,3.492526186,0.027799315,-1.096912891,0.458360653,628.6640185,0.147189344,-0.443712899,-0.068225011,0.140937762,0.869956356,-1.045405518,-12.38074159
391,HP_1_H,EXAMPLE,3.845493317,3.114097595,3.577302748,0.229145976,-0.736873145,-0.700414395,218.0767174,3.532455775,3.432357157,3.486613022,0.022272239,0.072235231,0.564054039,212.6772903,0.313037542,-0.318259562,0.090689726,0.206873737,-0.809108377,-1.264468433,5.399427082
392,HP_2,EXAMPLE,3.633255005,2.97750473,3.266181125,0.12933533,0.221893174,0.50863829,1211.849354,3.287365118,3.197435662,3.247818667,0.014750706,1.346226587,-0.729962888,1204.96768,0.345889887,-0.219930932,0.018362458,0.114584623,-1.124333413,1.238601178,6.881674002
393,HP_3_L,EXAMPLE,4.214931488,2.699058533,3.441656474,0.294598978,-0.083775012,-0.121058676,2033.974541,3.514684193,3.367615492,3.455803519,0.040637689,,,,0.700247295,-0.668556959,-0.014147045,0.253961289,,,
394,HP_3_H,EXAMPLE,3.949291229,2.612869263,3.545101929,0.218240154,1.704619291,-0.611423272,386.1324883,3.573512278,3.393437558,3.468676085,0.035312317,0.042518675,-0.459116761,378.07742,0.375778952,-0.780568295,0.076425844,0.182927838,1.662100616,-0.152306511,8.055068298
395,HP_4,EXAMPLE,3.137893677,2.756290436,2.928795416,0.077988248,0.332003597,0.46718535,480.4221535,3.001512976,2.793969833,2.928030884,0.046434451,-0.400056217,-0.333923792,480.2104846,0.136380701,-0.037679397,0.000764532,0.031553798,0.732059814,0.801109142,0.211668885
396,HP_5,EXAMPLE,3.669075012,3.162307739,3.339554048,0.126700205,-0.066578259,0.705410229,410.8324471,3.538702109,3.115451928,3.290257658,0.081640739,1.759413555,1.386663068,404.7511263,0.130372903,0.046855811,0.04929639,0.045059466,-1.825991814,-0.681252839,6.081320714
397,HP_6,EXAMPLE,3.962440491,3.445560455,3.768081256,0.13045002,-0.013583238,-1.020431311,523.7497368,3.82694776,3.496988867,3.693568624,0.060648816,0.22886976,-0.166967598,513.4071602,0.135492731,-0.051428411,0.074512632,0.069801204,-0.242452999,-0.853463713,10.34257655
398,HP_7_H,EXAMPLE,3.885055542,3.421180725,3.665742464,0.120725193,-0.794040258,-0.1630567,388.5986881,3.708711185,3.543311038,3.610413694,0.051934123,-1.226500885,0.300124914,382.7001863,0.176344357,-0.122130313,0.05532877,0.06879107,0.432460627,-0.463181614,5.898501874
399,HP_7_L,EXAMPLE,3.752326965,3.237453461,3.497749372,0.145279252,-0.932998873,0.236164,300.6653881,3.679419066,3.527450504,3.565486862,0.045498794,,,,0.0729079,-0.289997044,-0.06773749,0.099780458,,,
400,HP_9,EXAMPLE,3.807518005,2.386024475,3.271480334,0.233171867,0.906378726,-0.705610501,2915.081758,3.44150319,3.068092754,3.255685694,0.072018338,-0.425572712,-0.633070134,2900.840833,0.366014816,-0.682068278,0.015794639,0.161153529,1.331951438,-0.072540367,14.24092575
401,LN_1,EXAMPLE,3.836891174,3.02016449,3.524914361,0.165634765,-0.139689291,-0.54052287,1381.990343,3.831451036,3.552688342,3.691009977,0.06561577,,,,0.005440139,-0.532523853,-0.166095617,0.100018995,,,
402,LN_2,EXAMPLE,3.769416809,2.792999268,3.263679513,0.20630787,-0.435111508,-0.072118307,1416.409681,3.631845524,3.253576268,3.380866088,0.113389095,,,,0.137571285,-0.460577001,-0.117186575,0.092918774,,,
403,LN_3,EXAMPLE,3.788791656,3.108142853,3.527007686,0.152415121,-0.352832493,-0.540741779,613.6788235,3.632846338,3.459172903,3.531130826,0.048105123,,,,0.155945319,-0.35103005,-0.00412314,0.104309998,,,
404,LN_4,EXAMPLE,4.037899017,3.266288757,3.744198813,0.175737177,-0.13443588,-0.633422833,1029.807377,4.124061116,3.852639176,3.910094172,0.083278601,,,,-0.086162099,-0.586350419,-0.165895359,0.092458577,,,
405,LN_5,EXAMPLE,3.904331207,3.24489975,3.551477739,0.173889758,-1.097692514,0.168205532,504.502367,3.615582901,3.285617415,3.490167902,0.094819298,-0.042664617,-0.917146068,495.5728051,0.288748307,-0.040717666,0.061309837,0.07907046,-1.055027897,1.085351599,8.929561913
406,LN_6,EXAMPLE,4.147506714,3.066329956,3.811277646,0.185317262,2.085150129,-1.185511984,903.6390629,3.973948463,3.834360269,3.905987381,0.02887732,,,,0.173558251,-0.768030313,-0.094709735,0.156439942,,,
407,LN_7_N,EXAMPLE,3.957309723,3.094676971,3.479139546,0.213525666,-0.823347501,0.072927433,1607.048939,3.663726001,3.516879273,3.586832673,0.043756426,-1.265210749,0.228004419,1657.178149,0.293583722,-0.422202301,-0.107693127,0.16976924,0.441863248,-0.155076986,-50.12921069
408,LN_7_P,EXAMPLE,3.650928497,2.680873871,3.285211789,0.226191992,0.88834088,-1.054011804,689.8664227,3.649538705,3.478588834,3.533159109,0.052365146,,,,0.001389792,-0.797714963,-0.24794732,0.173826846,,,
409,LN_9,EXAMPLE,4.172214508,3.282077789,3.802612305,0.245491564,-0.911806657,-0.495536246,403.2881374,4.362391178,3.939308474,4.239575254,0.122879459,,,,-0.19017667,-0.657230685,-0.43696295,0.122612105,,,
410,LP_1,EXAMPLE,3.977573395,3.668216705,3.79671443,0.079313248,-0.994239005,0.067602582,201.3144016,3.715604954,3.637836217,3.685114915,0.02386942,-0.661966801,-0.420521871,195.3242618,0.261968441,0.030380489,0.111599515,0.055443829,-0.332272204,0.488124453,5.990139788
411,LP_2,EXAMPLE,3.297286987,2.914417267,3.129336027,0.114900871,-1.067381939,-0.420067013,322.2546749,3.265105329,3.188110084,3.220360827,0.017381242,0.142088562,0.07362938,331.6962894,0.032181659,-0.273692817,-0.0910248,0.097519629,-1.209470501,-0.493696392,-9.441614446
412,LP_3,EXAMPLE,3.754123688,2.924747467,3.42740205,0.164593143,0.396500594,-0.582369346,1021.141603,3.49033332,3.285793296,3.411410254,0.046709587,0.803787265,-0.831313705,1016.590308,0.263790368,-0.361045829,0.015991796,0.117883556,-0.407286671,0.24894436,4.551295944
413,LP_4,EXAMPLE,3.658706665,3.078865051,3.307821919,0.149316219,-0.618776538,0.672498409,446.6154461,3.22626714,3.150981422,3.17737863,0.017995324,0.840993861,1.326855751,428.9583549,0.432439525,-0.072116371,0.130443289,0.131320895,-1.459770399,-0.654357342,17.65709119
414,LP_5,EXAMPLE,3.526515961,2.925670624,3.303923508,0.129849047,-0.045139332,-0.50324508,631.1413651,3.331404922,3.236688513,3.26586751,0.022855273,0.499709854,0.802244188,623.7883405,0.195111039,-0.311017889,0.038055998,0.106993774,-0.544849186,-1.305489269,7.353024576
415,LP_6,EXAMPLE,4.591495514,3.456737518,4.083659429,0.307440825,-1.057961913,-0.331471423,845.4787674,4.348528089,4.091818643,4.157140665,0.051609435,2.646278303,1.147206679,860.5474426,0.242967425,-0.635081125,-0.073481236,0.25583139,-3.704240216,-1.478678102,-15.06867516
416,LP_7,EXAMPLE,4.023544312,2.712478638,3.695256544,0.176521747,1.56288154,-0.649222018,1936.618042,3.706925071,3.212062414,3.611368429,0.051502278,9.486164167,-1.452401683,1892.338289,0.31661924,-0.499583776,0.083888114,0.12501947,-7.923282627,0.803179665,44.27975321
417,LP_9,EXAMPLE,3.520706177,3.174468994,3.352266469,0.082883973,-1.070309242,0.095010506,566.6232147,3.455136601,3.068606192,3.327952621,0.054752602,2.056778845,-0.18910818,562.4165619,0.065569576,0.105862803,0.024313848,0.028131372,-3.127088087,0.284118686,4.206652785
418,HN_1,F5tXL,4.038204193,2.920711517,3.545909848,0.206033203,0.115991264,-0.443382216,2024.880884,3.822098252,3.354158408,3.551445755,0.072570669,,,,0.216105942,-0.433446891,-0.005535907,0.133462534,,,
419,HN_2_H,F5tXL,3.975952148,3.225090027,3.553841131,0.174389288,-0.396457899,0.299134674,1559.891361,3.892833064,3.465459674,3.518918008,0.100124854,9.39942231,3.266888727,1544.640931,0.083119085,-0.240369648,0.034923123,0.074264433,-9.795880209,-2.967754053,15.25042981
420,HN_2_L,F5tXL,3.857849121,2.730289459,3.411835774,0.282696252,0.110910795,-0.829378573,685.952446,3.537275365,3.465459674,3.48867228,0.01811882,,,,0.320573756,-0.735170215,-0.076836505,0.264577432,,,
421,HN_3_H,F5tXL,3.552215576,2.924865723,3.18219665,0.191125403,-0.920609801,0.423961579,365.9055157,3.451657235,3.287174085,3.366012631,0.066947891,-1.681337272,0.427133737,387.0685169,0.100558341,-0.362308362,-0.183815981,0.124177512,0.76072747,-0.003172159,-21.16300126
422,HN_3_L,F5tXL,3.875415802,2.816577911,3.348000533,0.241972162,-0.640360795,0.133681399,967.8055,3.338579317,3.046136896,3.267169754,0.070992577,,,,0.536836485,-0.229558985,0.080830779,0.170979585,,,
423,HN_4,F5tXL,3.847755432,3.31975174,3.486390445,0.121452228,0.642681666,1.010613728,669.3470612,3.435127433,3.315017961,3.351334261,0.038498628,-0.582290285,0.629728978,643.4157131,0.412627999,0.004733779,0.135056184,0.0829536,1.224971951,0.380884749,25.93134801
424,HN_5,F5tXL,3.439033508,2.959102631,3.139122113,0.090764376,0.563707716,0.690268014,922.7801666,3.192120057,3.070031718,3.151403528,0.029409189,-0.837510275,-0.733866921,926.4889984,0.246913451,-0.110929088,-0.012281415,0.061355187,1.401217991,1.424134934,-3.708831767
425,HN_6,F5tXL,3.43832016,2.7579422,3.116056553,0.136884778,0.017754092,-0.029481563,909.8603115,3.234798366,3.043902473,3.116805467,0.046725434,-1.178194578,0.547894102,910.1214462,0.203521793,-0.285960273,-0.000748914,0.090159344,1.19594867,-0.577375665,-0.261134676
426,HN_7,F5tXL,3.951442719,2.699813843,3.34964801,0.278475602,-0.77920512,0.416741124,730.4343853,3.539852157,3.238747721,3.440650237,0.079535357,,,,0.411590562,-0.538933878,-0.091002227,0.198940245,,,
427,HN_9,F5tXL,3.650531769,2.768718719,3.161367456,0.183875418,-0.447782871,-0.143658525,2942.981404,3.293836775,3.00948381,3.153749185,0.06423483,-0.565196788,-0.686682209,2936.091298,0.356694994,-0.24076509,0.007618271,0.119640587,0.117413917,0.543023684,6.890106288
