participant,video,FER_Mean_Valence,FER_Mean_Arousal,FER_Std_Valence,FER_Std_Arousal,FER_Kurtosis_Valence,FER_Kurtosis_Arousal,FER_Max_Valence,FER_Max_Arousal,FER_Min_Valence,FER_Min_Arousal
4FoNM,HN_3_H,0.00011527249051799205,9.184723226728081e-05,1.0545161529296993e-05,4.4514066284730486e-05,7.981455582272735,1.144158734628899,0.00018028506974404837,0.00015419627653476915,0.00010317217430981317,-9.87877101962141e-05
4FoNM,HN_3_L,0.00012379196750630993,0.0001132826983590941,1.5412131514839083e-05,3.6501400286087474e-05,3.2592213749026415,5.102844673739131,0.00020036382481602156,0.00015419627653476915,0.00010484999361580122,-9.693027304167169e-05
4FoNM,LP_9,0.00011576200306482653,8.492003858686582e-05,8.892822328194012e-06,9.075961830698756e-05,3.3917566080963892,6.353059193767596,0.00015247087982572007,0.0001607494407326259,0.00010416204850393798,-0.00031511559113370544
4FoNM,LN_2,0.00011011293491639256,8.713886530109032e-05,1.9164458027232154e-05,5.1351080987261395e-05,113.89292425051484,12.92277448128294,0.0003762787500997163,0.0001581695780632101,0.00010089769483019722,-0.00040390490052075515
4FoNM,LN_9,0.00011423513734868282,5.6547313322589125e-05,8.413785103765622e-06,5.917619835865253e-05,15.287533443226,2.7147181077384124,0.00020531041795652442,0.0001513904189283848,9.006305449763219e-05,-0.00028389099451430426
4FoNM,HP_1_L,0.0001060063310273001,9.69011789423896e-05,2.075270919957114e-06,2.771580710478382e-05,-0.8070303983078153,-0.270569553998361,0.00011196065815597498,0.00014306964943658758,0.00010268702356283948,1.5322679412833888e-05
4FoNM,HP_1_H,0.00010569803728486247,0.00010551133216833495,4.02807404793653e-06,4.7878398820951346e-05,4.124892987733296,4.705941436634284,0.00012699344706344098,0.000158473190051247,9.982892966219172e-05,-0.0001544005931782553
4FoNM,LN_4,0.00010781954877741277,0.00011640940185587767,5.036209452875163e-06,3.920677564045745e-05,15.005530400213875,7.995940319014119,0.00013980627698572995,0.00015561343580792545,0.00010262784926758919,-0.00015535482019285115
4FoNM,HP_3_L,0.00010564344911987323,0.00011752769361620671,2.4738105765392387e-06,3.018477958023161e-05,0.13250338906645576,4.4132672101912425,0.00011468196416634725,0.0001534680032389067,9.906302199602422e-05,-2.9096276540958587e-05
4FoNM,HP_3_H,0.00010591962956041583,0.00012270471839332802,1.1326041363796418e-06,2.2159521787998753e-05,-0.6783156789094362,-1.00011698041903,0.00010807334947221628,0.0001580572045986825,0.00010336095802574048,7.308744799827688e-05
4FoNM,HN_2_H,0.00010916002293902091,0.00011143628967367926,3.8773156753251e-06,3.1257698679275204e-05,4.428583184394802,0.18578339841239622,0.00012913179205127428,0.00015832573480482242,0.00010431510361057988,4.4669099430092485e-06
4FoNM,HN_2_L,0.00010927491129195165,0.00010453031503354739,2.211345398704233e-06,2.145340160228202e-05,0.21403019249495525,0.6494354732329826,0.00011576138510286182,0.00013099777337226919,0.00010677592720158348,3.924368476531162e-05
4FoNM,HP_4,0.00010518163999049946,0.0001339951704860018,1.392206681751472e-06,2.4094221459555298e-05,3.3709470328248097,0.40254719474907885,0.0001117750231918207,0.00015857476206536137,0.00010326087762019249,5.131274635015154e-05
4FoNM,LN_3,0.00010681183328201089,8.212987626635822e-05,6.321116359759462e-06,6.300743620443148e-05,15.998916488323669,6.479235857238349,0.00015154358213573845,0.00014834747512557472,0.00010254503278885535,-0.0002622737547800452
4FoNM,HN_9,0.00010545000281079606,0.00012767230516926034,3.461693089088537e-06,2.9047960311615006e-05,4.359617225810122,7.229085203943656,0.0001243154249300147,0.0001590207264747903,9.823888440691126e-05,-3.937253235703565e-05
4FoNM,LP_2,0.00010540572915117963,0.0001363240038120333,4.647780461865239e-06,1.5735667306579173e-05,4.191285148342517,11.465146866284792,0.0001260149551064873,0.00015640709344222448,8.62212659647255e-05,3.086271296864985e-05
4FoNM,LN_5,0.00010319634183315996,9.202657221694091e-05,9.213694373022991e-06,4.44423152858071e-05,17.398864962236747,3.377042152702394,0.00017245110844449864,0.00014966250057695858,8.411670479822235e-05,-0.00017036786137755166
4FoNM,HN_5,0.00010099710156576526,0.00012191145944074842,1.8954989549136643e-06,2.041398166513045e-05,2.4320631869590583,2.815763450286493,0.00010550945040858171,0.00015742251121412805,9.250716563636592e-05,4.1514377835993845e-05
